row ID,row m/z,row retention time,오미자 중국1,오미자 중국2,오미자 중국3,오미자 중국4,오미자 중국5,오미자 중국6,오미자 중국7,오미자 중국8,오미자 중국9,오미자 중국10,오미자 중국11,오미자 중국12,오미자 중국13,오미자 중국14,오미자 중국15,오미자 중국16,오미자 중국17,오미자 중국18,오미자 중국19,오미자 중국20,오미자 중국21,오미자 중국22,오미자 중국23,오미자 중국24,오미자 중국25,오미자 중국26,오미자 중국27,오미자 한국1,오미자 한국2,오미자 한국3,오미자 한국4,오미자 한국5,오미자 한국6,오미자 한국7,오미자 한국8,오미자 한국9,오미자 한국10,오미자 한국11,오미자 한국12,오미자 한국13,오미자 한국14,오미자 한국15,오미자 한국16,오미자 한국17,오미자 한국18,오미자 한국19,오미자 한국20,오미자 한국21,오미자 한국22,오미자 한국23,오미자 한국24,오미자 한국25,오미자 한국26,오미자 한국27,오미자 한국28,오미자 한국29,오미자 한국30
1162,309.1159554,38.37622604,0,0,508320.268,0,0,0,323502.196,0,395332.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174456.472,672655.562,0,0,1257631.239,1267977.846,0,1156880.456,1337094.28,1139026.889,0,1042191.417,0,934197.296,0,0,0,0,0,1278976.416,0,1474216.264,0,1481444.648,0,0,0,0,778428.337,0
1163,319.1081034,66.56096528,0,0,144729.912,0,0,0,0,0,167922.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90988.148,0,121586.361,0,0,0,0,0,0,0,0,208705.681,0,0,180819.93,0,0,137903.923,0,0,0,0,0,0,159149.547,218753.298,115694.044,161484.592,0,313086.618
1164,321.1089905,39.38114667,0,0,897430.28,0,0,0,659276.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175720.199,0,0,0,0,2497105.318,0,0,0,0,0,0,0,2213949.612,2595461.168,0,2883912.657,2505462.766,0,0,1853713.307,0,2483716.057
1165,335.1017936,23.47715,0,0,569336.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841567.794,1610088.084,1116030.801,1522978.98,0,0,0,0,0,0,0,0,1222294.849,1616331.16,1787146.51,2211455.629,0,0,1875795.287,0,1980494.335,0,0,0,2269974.774,1688150.52,0,0,0,0,2068598.821
1166,335.1512139,38.38404242,0,0,126239.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156014.46,303840.793,166211.516,179664.476,296698.818,301525.45,303412.403,281685.451,0,0,0,0,281709.762,350246.289,226410.907,337270.818,0,0,311610.09,146312.948,322826.011,297564.793,0,0,0,327232.226,293240.994,170213.445,0,192696.1,364061.594
1167,345.1587143,37.66477083,0,0,263349.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821958.818,0,0,0,0,0,0,0,603355.084,605660.225,486343.669,0,606630.283,0,0,0,421028.029,0,0,0,0,0,617831.362,544245.755,429546.389,598791.214,0,727733.274
1168,361.1247803,66.55669333,0,0,2220141.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736118.181,0,0,0,0,0,0,0,0,0,0,3259479.284,1724681.159,2443147.518,0,0
1169,364.1168518,38.66102222,0,0,213344.789,143085.535,0,0,121759.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268041.283,0,0,0,0,0,462418.197,452406.761,0,0,0,0,439396.011,0,0,0,489405.81,0,0,0,0,0,0,0,0,0,0,0,0,261068.979,0
1170,416.2379456,65.97153958,0,0,144306.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136131.784,0,0,0,202157.658,0,0,0,0,0,0,0,0,0,362281.264,230000.443,123751.633,93911.893,0,204245.842
1171,437.1768646,66.56742833,0,0,222886.08,0,0,0,183950.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585443.504,0,436772.92,0,296045.354,0,0,0,0,0,0,0,0,0,253801.451,383811.649,179388.556,257511.616,0,558374.049
1172,451.1748149,66.56526667,0,0,145742.089,0,0,0,133382.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210288.154,0,0,0,0,0,0,0,0,0,0,279382.233,112800.389,185552.584,0,0
1173,463.0556062,68.46549722,0,0,76002.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107199.637,110204.177,101987.29,75970.229,76907.13,0,178576.538,71865.409,79055.78,74199.402,187362.777,0,0,0,145305.513,100644.083,184205.794,0,0,72929.133,219288.819,64704.533,112920.009,119845.461,133152.251,122241.155,72677.098,0,127904.963,0,102826.401
1174,465.0351401,68.46872647,0,0,84154.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150621.8,139453.315,114265.772,107174.266,0,0,100187.416,91980.308,108127.793,0,0,0,0,0,111965.893,0,0,77494.789,122037.497,0,78529.885,145958.321,0,0,0,87647.938,79532.7,129576.276,0,125098.033
1175,55.01727295,18.31012222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94225.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86157.952,0,0,0,0,0,0,0,0,0,142293.185,0,0,0,0,0
1176,61.00775464,23.457575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169283.428,315022.516,254687.114,300484.705,0,223270.564,0,0,263480.315,324432.45,295545.745,205724.843,249666.853,316073.297,349927.392,384634.501,0,0,356043.544,238406.786,351933.192,278273.921,0,420368.013,410563.879,314484.97,241975.835,221759.454,268457.612,0,361653.6
1177,73.0361824,16.85715682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144079.947,101320.538,0,166961.952,167038.881,126433.856,342318.19,0,269050.657,222124.161,0,253615.719,96203.001,188518.146,95034.408,121913.817,0,0,184827.831,0,109641.633,266812.192,162578.969,172247.265,205839.68,0,0,0,142757.345,143234.201,203223.969
1178,74.0296936,18.3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92676.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,75.01611074,68.12810833,0,0,0,363624.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376155.656,0,487881.957,0,391387.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481532.219,0,555156.907
1180,75.01387363,68.63714259,0,0,0,277474.686,0,0,828629.603,0,282195.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330008.556,0,316782.433,0,296427.642,0,0,0,0,0,0,0,0,0,377241.472,0,0,0,0,0,0,0,0,330352.56,0,0,0,0,296999.15,0,0
1181,89.03715515,18.30780417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96728.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88199.952,0,0,0,0,0,0,0,85416.56,0,150382.177,0,0,0,0,0
1182,103.0584991,35.01934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192499.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270310.924,192077.525,0,181171.89,0,318720.668
1183,103.0537862,63.83328778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168479.435,399438.052,163560.206,0,0,0,0,0,0,0,353000.487,0,0,206467.215,439533.172,356531.319,0,0,0,0,842583.573,0,490452.151,623106.018,575670.942,469186.651,180744.486,0,301593.687,0,382091.567
1184,105.0531153,38.80242099,0,0,0,0,0,0,121059.071,0,164695.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237416.742,614754.248,344700.123,338089.883,564179.421,535653.329,0,0,522345.233,615864.44,546355.665,162789.628,0,674605.633,448745.114,660388.689,0,0,548324.298,242708.863,661793.733,537548.305,706852.328,777666.92,742713.744,601996.12,492534.125,265555.916,446141.322,0,677648.984
1185,116.0459803,23.46481212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132918.284,259219.404,198083.538,238399.946,0,180726.444,0,0,214657.739,271382.626,261481.898,169948.987,200076.726,263799.913,285383.608,327895.445,0,0,303021.472,192516.171,294812.369,219508.274,0,0,355945.431,261351.194,193457.893,178737.333,227954.148,0,0
1186,133.0529114,35.02937667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146656.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195260.043,128359.23,0,123809.287,0,222683.324
1187,133.0288544,36.15397111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893804.112,0,0,3482718.866,4214237.566,0,0,0,0,0,0,0,0,0,3443905.219,4079501.497,4192728.313,0,3743778.562,0,0,3429444.678,3598898.923,4263190.53,4284360.625,4055061.257,2754940.473,0,2667055.356,0,4220360.897
1188,133.022171,68.57978889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95572.861,0,0,0,0,0,419961.22,0,0,0,0,0,0,0,0,0,73880.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,135.0231796,23.45982333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151202.82,290231.436,219384.394,275124.681,0,0,0,0,0,0,287655.602,189373.947,228257.253,290609.665,317814.08,364097.173,0,0,329445.648,210438.682,323782.857,240353.65,0,0,387744.943,307186.68,218460.723,205327.542,251323.548,0,337737.592
1190,147.046463,68.86275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283168.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,156.0741104,24.14394889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136949.937,107301.64,241889.408,359231.988,0,0,0,0,0,0,607544.303,0,183110.541,0,336898.305,434603.045,0,0,515992.583,293038.544,224796.007,0,0,0,360637.391,230233.04,138844.543,128123.487,0,0,0
1192,160.0549652,64.55595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214226.667,448814.211,0,0,0,0,0,0,0,0,559309.578,0,0,435857.116,600106.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,189.0558853,68.46063333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73883.989,91910.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,203.0386738,23.46808246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134021.573,273004.372,207094.802,246518.802,0,0,0,0,0,0,275045.81,173092.316,209051.134,275055.01,291526.969,372830.404,0,0,319841.264,198268.323,308836.961,224214.618,0,0,378306.951,289015.673,202236.253,182240.837,231841.469,0,0
1195,204.0673676,68.47221667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106902.412,0,0,0,0,0,731560.308,0,0,0,403412.685,0,0,0,0,0,0,0,0,0,0,0,0,342815.557,0,0,0,0,0,0,0
1196,204.0673676,68.63970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96126.517,0,0,0,0,0,0,0,0,0,79371.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,217.0748627,67.87543667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309196.394,0,471226.951,0,0,0,1462569.568,0,0,330741.996,749212.151,0,0,0,536357.464,325222.312,0,0,232400.795,0,0,0,0,0,522324.735,0,0,0,0,0,524880.537
1198,217.066391,68.86259167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130992.441,0,0,0,0,0,329400.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,218.0983704,34.44394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197462.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231462.895,169881.919,0,148115.968,0,275903.587
1200,218.0949738,35.02937667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169826.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216330.531,144094.326,0,131087.447,0,239446.868
1201,218.0677643,68.47784167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169908.339,0,0,0,0,0,503980.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,249.0613861,18.32931667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83546.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,274.0815582,68.47215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181833.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143484.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,289.1076202,34.4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121945.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151822.687,92721.332,0,0,0,178022.343
1205,289.1011353,35.03213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114265.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151431.022,0,0,0,0,178418.23
1206,301.0262201,14.39215606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105046.17,111372.049,0,0,78007.428,0,134284.497,0,0,0,118120.217,0,0,0,0,0,0,0,150784.298,0,92187.113,0,96524.708,85005.253,87391.385,0,0,0,0,115404.689,0
1207,305.1358643,23.47237333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146686.796,264835.627,199859.195,270466.497,0,0,0,0,0,0,280977.435,175313.676,220075.43,287637.69,318097,385874.416,0,0,328612.529,202822.251,356553.192,217119.907,0,0,399504.928,301189.769,208749.773,208629.481,240202.149,0,342945.161
1208,314.0262329,14.39374167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124963.442,130160.369,0,0,104722.57,0,163149.641,0,0,0,139116.665,0,76666.987,0,75184.346,88693.284,0,0,180536.978,0,110028.241,0,0,0,0,0,0,0,0,0,0
1209,319.0406059,23.47237333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146059.276,260076.155,196487.779,265687.537,0,0,0,0,0,0,279137.843,176478.892,219648.574,288421.882,313927.224,394858.76,0,0,327727.145,203263.963,356754.464,216130.187,0,0,402637.144,302428.441,213492.741,214295.201,242336.885,0,348576.241
1210,321.0868174,39.90736204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171464.912,458403.382,228084.454,220139.408,354242.127,337584.254,0,0,278289.728,372839.82,0,0,0,254472.133,321687.48,273327.428,0,0,344561.337,150177.35,434013.904,384646.692,388552.894,0,402574.643,428273.855,0,0,0,0,0
1211,379.1465251,34.4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114990.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141142.655,0,0,0,0,165032.031
1212,379.1465251,35.03213333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112907.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148093.63,0,0,0,0,172159.55
1213,379.1171265,35.99338333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143143.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,393.1009369,64.55482381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148886.07,358673.263,100530.176,0,0,0,0,0,0,0,0,0,0,330126.501,0,0,0,0,0,0,0,125638.232,567913.786,0,0,0,0,0,0,112911.433,0
1215,399.2701285,67.80436667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79564.964,0,67915.284,69547.171,0,64146.166,0,0,0,0,0,0,0,0,0,0,71610.884,0,0,0,0,67656.5,0,73301.194,0,0,0,0,0,0,0
1216,74.03970337,35.91463472,0,0,0,1016365.343,0,0,422980.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366522.263,0,0,0,0,0,0,1663365.628,0,0,1506643.633,0,1517657.152,0,0,0,0,1586410.766,1270842.295,1679429.841,1702431.53,0,0,0,0,0,1521748.968,1807667.67,0,0
1217,75.02030945,68.64009583,0,0,0,0,0,0,319878.034,0,202009.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237290.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297298.044
1218,103.0549622,39.74349583,0,0,0,512171.308,0,0,1668769.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218745.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917506.97,0
1219,173.0778046,68.46481667,0,0,0,0,0,0,99418.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,217.0918121,39.59103333,0,0,0,358305.548,0,0,1976735.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,320.0985718,39.90027667,0,0,0,0,0,0,161145.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717323.896,0,415943.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316268.805,0,0,0,0,0,0,0,0,0,264627.793,0
1222,363.0826416,66.57465,0,0,0,0,0,0,283003.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,363.0826416,68.48155,0,0,0,0,0,0,83284.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,363.0608927,68.47721667,0,0,0,0,0,0,98807.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201115.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97426.73,0
1225,414.192749,67.92846667,0,0,0,0,0,0,147747.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63003.445,0,78449.645,0,0,0,0,0,0,0,0,0
1226,55.01933071,19.19069762,0,0,0,113913.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125548.48,0,0,210184.398,0,156276.878,171753.967,143919.183,237188.014
1227,55.01705698,23.46487436,0,0,0,911666.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835653.435,2156741.461,2729878.123,0,0,0,0,0,0,0,0,2164586.8,2786697.111,3026090.261,3581001.617,0,0,3115829.638,0,3247696.997,0,0,0,3629815.301,2932383.277,0,0,2356857.641,0,0
1228,55.04891713,70.82742778,0,0,0,108457.658,0,0,0,0,150813.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80662.676,0,0,0,106440.26,0,0,0,86407.418,0,0,0,0,85780.564,0,0,0,0,0,0,0,0
1229,59.01763916,18.31593889,0,0,0,109038.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120336.079,0,0,0,0,0,0,147664.489,0
1230,59.02567139,19.18227833,0,0,0,833648.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554751.934,0,0,0,0,0,513305.87,0,0,0,0,0,0,0,0,0,949204.716,1010006.108,0,1455651.011,0,1098934.299,1243673.812,987039.805,1660515.129
1231,59.02448171,23.46202,0,0,0,435016.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253401.535,988571.717,1238264.836,0,889799.778,0,0,0,1274239.927,0,0,974884.073,1246552.32,1441793.462,1601036.833,0,0,0,0,1442534.493,1071107.093,0,0,0,1309901.254,0,0,1059259.875,961066.208,0
1232,59.02392013,38.3718537,0,0,0,196164.66,0,0,0,0,178376.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527785.072,307543.074,347043.05,0,506737.345,497270.698,0,473445.785,542119.624,472424.473,157934.804,463123.429,553211.256,416365.721,536474.312,0,0,503727.48,282790.01,520590.625,516643.32,575111.832,0,590118.647,532591.216,471078.928,304746.61,404507.311,354684.328,567609.016
1233,61.01332092,19.19069762,0,0,0,117849.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132074.072,0,0,220006.83,0,164056.646,181625.655,152257.255,245205.382
1234,72.03562622,19.18562,0,0,0,168006.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110413.936,0,0,0,0,0,105312.639,0,0,224483.143,0,0,0,0,0,0,177908.456,0,0,296166.902,0,222607.798,245633.143,206611.166,340324.878
1235,72.03365435,23.46756667,0,0,0,283506.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959190.968,747973.737,906695.317,0,0,0,0,0,0,0,0,750193.121,976108.072,1058352.639,1269918.693,0,0,1096639.503,0,1086406.982,815318.289,0,0,1282967.654,1033133.494,0,0,821870.611,0,0
1236,73.02828217,8.409716667,0,0,0,479869.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266505.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,73.0332489,9.075970833,0,0,0,144926.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79123.22,0,0,0,0,0,0,0,201752,0,0,0,0,0,0,0,0,126550.811,0,0,0,0,0,0,0,0,0,0,0
1238,73.03449059,15.7985875,0,0,0,81014.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109643.948,0,0,155348.058,0,0,107969.032,93161.856,0,0,0,0,0,0,0,95369.252,0,0,0,0,0,132705.291,0,0,0,0,103834.572,0
1239,73.04033988,18.31289286,0,0,0,772686.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635950.544,0,0,0,0,0,518508.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097718.087,1237904.484,1045475.1,1926579.195
1240,73.0352356,19.16485667,0,0,0,4877724.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000072.046,0,0,0,0,0,3458567.682,0,0,0,0,0,0,0,0,0,5491295.357,0,0,0,0,0,0,5601432.473,0
1241,73.0332489,23.348625,0,0,0,6669398.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9767805.053,0,0,0,0,0,0,1.01E+07,0,0,0,0,0,0,0,0,0,1.31E+07,0,0,0,0,0,0,0,0
1242,74.04170532,19.18060667,0,0,0,504444.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320476.255,0,0,0,0,0,301143.734,0,0,0,0,0,0,0,0,0,572635.053,608494.822,0,908652.643,0,642966.404,775557.724,565902.438,1060653.219
1243,74.04047335,23.4637859,0,0,0,964917.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137276.451,2329266.645,3021784.651,0,0,0,0,0,0,0,0,2385641.008,3134378.039,3540791.676,4077287.129,0,0,3539173.278,0,3679040.116,0,0,0,4179182.301,3291197.749,0,0,0,0,3605645.141
1244,74.03636678,38.65872778,0,0,0,643434.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731246.48,1344869.396,0,0,0,0,0,0,0,0,1490645.268,0,1709193.741,0,0,0,0,0,0,0,0,0,0,858344.264,0
1245,74.03970337,66.56501667,0,0,0,147053.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327715.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,75.02282715,8.409058333,0,0,0,79710.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130321.961,0,0,0,0,0,0,0,0,0,0,0
1247,75.01023865,18.31086667,0,0,0,142998.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93591.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148401.599,0,0,0,0,0,0,181690.081,0
